Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Datetime,,,,,,
2026-07-17 04:35:00+00:00,2227.60009765625,2227.60009765625,2228.0,2226.800048828125,2227.39990234375,4810
2026-07-17 04:36:00+00:00,2227.300048828125,2227.300048828125,2229.5,2227.0,2227.60009765625,4783
2026-07-17 04:37:00+00:00,2225.39990234375,2225.39990234375,2226.300048828125,2224.0,2226.0,55195
2026-07-17 04:38:00+00:00,2227.800048828125,2227.800048828125,2227.800048828125,2224.0,2225.5,9510
2026-07-17 04:39:00+00:00,2231.89990234375,2231.89990234375,2232.0,2226.800048828125,2227.89990234375,19658
2026-07-17 04:40:00+00:00,2230.60009765625,2230.60009765625,2233.39990234375,2230.60009765625,2231.199951171875,13832
2026-07-17 04:41:00+00:00,2229.89990234375,2229.89990234375,2232.5,2229.89990234375,2231.800048828125,7721
2026-07-17 04:42:00+00:00,2230.10009765625,2230.10009765625,2232.10009765625,2229.10009765625,2229.800048828125,33053
2026-07-17 04:43:00+00:00,2229.39990234375,2229.39990234375,2231.10009765625,2229.10009765625,2230.10009765625,5835
2026-07-17 04:44:00+00:00,2229.60009765625,2229.60009765625,2231.0,2228.10009765625,2229.10009765625,4202
2026-07-17 04:45:00+00:00,2228.5,2228.5,2230.89990234375,2228.10009765625,2230.0,4579
2026-07-17 04:46:00+00:00,2227.0,2227.0,2228.5,2226.0,2228.10009765625,6785
2026-07-17 04:47:00+00:00,2228.39990234375,2228.39990234375,2228.5,2226.60009765625,2226.800048828125,3955
2026-07-17 04:48:00+00:00,2230.5,2230.5,2231.0,2224.5,2227.699951171875,25018
2026-07-17 04:49:00+00:00,2229.199951171875,2229.199951171875,2232.0,2228.60009765625,2230.199951171875,6569
2026-07-17 04:50:00+00:00,2229.199951171875,2229.199951171875,2229.800048828125,2227.5,2229.10009765625,3519
2026-07-17 04:51:00+00:00,2229.5,2229.5,2230.0,2228.60009765625,2229.300048828125,2630
2026-07-17 04:52:00+00:00,2227.800048828125,2227.800048828125,2231.0,2227.5,2230.39990234375,3858
2026-07-17 04:53:00+00:00,2227.5,2227.5,2228.89990234375,2226.89990234375,2227.800048828125,1828
2026-07-17 04:54:00+00:00,2225.39990234375,2225.39990234375,2227.800048828125,2224.699951171875,2227.699951171875,11297
2026-07-17 04:55:00+00:00,2225.10009765625,2225.10009765625,2226.699951171875,2224.10009765625,2226.0,6802
2026-07-17 04:56:00+00:00,2224.300048828125,2224.300048828125,2225.89990234375,2224.10009765625,2225.0,4037
2026-07-17 04:57:00+00:00,2225.0,2225.0,2225.800048828125,2224.199951171875,2224.199951171875,3586
2026-07-17 04:58:00+00:00,2224.10009765625,2224.10009765625,2225.0,2223.199951171875,2224.5,10421
2026-07-17 04:59:00+00:00,2224.699951171875,2224.699951171875,2224.800048828125,2223.10009765625,2224.39990234375,5356
2026-07-17 05:00:00+00:00,2225.89990234375,2225.89990234375,2226.800048828125,2224.199951171875,2224.300048828125,3224
2026-07-17 05:01:00+00:00,2223.800048828125,2223.800048828125,2226.300048828125,2223.699951171875,2225.800048828125,4149
2026-07-17 05:02:00+00:00,2225.0,2225.0,2225.60009765625,2223.800048828125,2223.800048828125,3509
2026-07-17 05:03:00+00:00,2227.0,2227.0,2228.0,2225.39990234375,2225.39990234375,2984
2026-07-17 05:04:00+00:00,2227.0,2227.0,2227.800048828125,2226.0,2227.5,2072
2026-07-17 05:05:00+00:00,2226.89990234375,2226.89990234375,2228.39990234375,2226.300048828125,2226.699951171875,1656
2026-07-17 05:06:00+00:00,2231.0,2231.0,2231.300048828125,2226.39990234375,2226.89990234375,18185
2026-07-17 05:07:00+00:00,2230.699951171875,2230.699951171875,2232.0,2230.5,2231.0,8727
2026-07-17 05:08:00+00:00,2231.0,2231.0,2231.5,2230.699951171875,2231.300048828125,3221
2026-07-17 05:09:00+00:00,2231.0,2231.0,2231.60009765625,2230.5,2231.10009765625,10788
2026-07-17 05:10:00+00:00,2230.10009765625,2230.10009765625,2231.0,2230.0,2231.0,7711
2026-07-17 05:11:00+00:00,2230.0,2230.0,2231.0,2230.0,2230.10009765625,5415
2026-07-17 05:12:00+00:00,2230.0,2230.0,2230.699951171875,2230.0,2230.60009765625,7834
2026-07-17 05:13:00+00:00,2230.0,2230.0,2230.39990234375,2229.89990234375,2230.0,15481
2026-07-17 05:14:00+00:00,2230.89990234375,2230.89990234375,2230.89990234375,2229.300048828125,2230.10009765625,16335
2026-07-17 05:15:00+00:00,2230.60009765625,2230.60009765625,2231.199951171875,2229.699951171875,2230.800048828125,2904
2026-07-17 05:16:00+00:00,2230.699951171875,2230.699951171875,2231.39990234375,2230.199951171875,2230.60009765625,1850
2026-07-17 05:17:00+00:00,2231.60009765625,2231.60009765625,2232.199951171875,2230.699951171875,2231.0,6157
2026-07-17 05:18:00+00:00,2230.39990234375,2230.39990234375,2231.699951171875,2229.5,2231.699951171875,8260
2026-07-17 05:19:00+00:00,2230.800048828125,2230.800048828125,2231.699951171875,2230.0,2230.300048828125,2955
2026-07-17 05:20:00+00:00,2230.699951171875,2230.699951171875,2231.5,2230.10009765625,2230.89990234375,2036
2026-07-17 05:21:00+00:00,2230.5,2230.5,2231.39990234375,2230.10009765625,2230.89990234375,1321
2026-07-17 05:22:00+00:00,2231.5,2231.5,2231.5,2230.300048828125,2230.5,4229
2026-07-17 05:23:00+00:00,2232.300048828125,2232.300048828125,2232.300048828125,2230.89990234375,2231.699951171875,13027
2026-07-17 05:24:00+00:00,2233.39990234375,2233.39990234375,2234.0,2232.199951171875,2232.39990234375,14811
2026-07-17 05:25:00+00:00,2233.199951171875,2233.199951171875,2233.89990234375,2232.10009765625,2233.10009765625,8379
2026-07-17 05:26:00+00:00,2231.10009765625,2231.10009765625,2233.800048828125,2231.10009765625,2233.5,7323
2026-07-17 05:27:00+00:00,2231.39990234375,2231.39990234375,2231.89990234375,2228.0,2231.10009765625,25518
2026-07-17 05:28:00+00:00,2232.89990234375,2232.89990234375,2234.0,2231.699951171875,2231.800048828125,3637
2026-07-17 05:29:00+00:00,2234.199951171875,2234.199951171875,2235.0,2233.60009765625,2233.89990234375,5951
2026-07-17 05:30:00+00:00,2233.5,2233.5,2234.199951171875,2233.5,2234.199951171875,2660
2026-07-17 05:31:00+00:00,2232.699951171875,2232.699951171875,2234.39990234375,2232.300048828125,2233.800048828125,6653
2026-07-17 05:32:00+00:00,2232.5,2232.5,2233.0,2231.699951171875,2232.699951171875,3675
2026-07-17 05:33:00+00:00,2242.5,2242.5,2242.5,2232.300048828125,2232.300048828125,83941
2026-07-17 05:34:00+00:00,2241.0,2241.0,2242.39990234375,2241.0,2241.39990234375,12001
2026-07-17 05:35:00+00:00,2240.300048828125,2240.300048828125,2241.89990234375,2240.199951171875,2241.199951171875,5365
2026-07-17 05:36:00+00:00,2240.10009765625,2240.10009765625,2241.5,2240.0,2240.199951171875,8977
2026-07-17 05:37:00+00:00,2240.199951171875,2240.199951171875,2241.5,2240.0,2240.199951171875,16196
2026-07-17 05:38:00+00:00,2240.199951171875,2240.199951171875,2240.5,2240.0,2240.199951171875,38785
2026-07-17 05:39:00+00:00,2243.699951171875,2243.699951171875,2243.699951171875,2240.0,2240.199951171875,34542
2026-07-17 05:40:00+00:00,2243.0,2243.0,2244.10009765625,2242.89990234375,2243.699951171875,12000
2026-07-17 05:41:00+00:00,2242.800048828125,2242.800048828125,2243.89990234375,2242.39990234375,2243.0,4492
2026-07-17 05:42:00+00:00,2242.199951171875,2242.199951171875,2243.199951171875,2242.0,2242.800048828125,8135
2026-07-17 05:43:00+00:00,2241.39990234375,2241.39990234375,2243.0,2241.10009765625,2242.199951171875,2951
2026-07-17 05:44:00+00:00,2240.0,2240.0,2242.0,2240.0,2241.300048828125,9880
2026-07-17 05:45:00+00:00,2240.0,2240.0,2240.699951171875,2240.0,2240.699951171875,13073
2026-07-17 05:46:00+00:00,2240.0,2240.0,2241.60009765625,2240.0,2240.0,10839
2026-07-17 05:47:00+00:00,2243.0,2243.0,2243.10009765625,2240.0,2240.699951171875,4515
2026-07-17 05:48:00+00:00,2242.89990234375,2242.89990234375,2242.89990234375,2241.699951171875,2242.300048828125,3486
2026-07-17 05:49:00+00:00,2244.699951171875,2244.699951171875,2244.699951171875,2240.800048828125,2242.199951171875,8693
2026-07-17 05:50:00+00:00,2245.800048828125,2245.800048828125,2246.699951171875,2244.0,2244.60009765625,25523
2026-07-17 05:51:00+00:00,2244.89990234375,2244.89990234375,2246.0,2244.5,2246.0,5121
2026-07-17 05:52:00+00:00,2247.699951171875,2247.699951171875,2247.699951171875,2244.39990234375,2244.39990234375,15865
2026-07-17 05:53:00+00:00,2246.5,2246.5,2247.60009765625,2245.300048828125,2247.5,5249
2026-07-17 05:54:00+00:00,2246.60009765625,2246.60009765625,2247.10009765625,2245.39990234375,2246.5,4433
2026-07-17 05:55:00+00:00,2245.60009765625,2245.60009765625,2245.89990234375,2244.89990234375,2245.39990234375,7836
2026-07-17 05:56:00+00:00,2245.5,2245.5,2246.0,2244.699951171875,2245.699951171875,6368
2026-07-17 05:57:00+00:00,2245.39990234375,2245.39990234375,2246.10009765625,2244.89990234375,2246.10009765625,4382
2026-07-17 05:58:00+00:00,2245.699951171875,2245.699951171875,2246.0,2244.300048828125,2245.199951171875,5236
2026-07-17 05:59:00+00:00,2244.39990234375,2244.39990234375,2245.89990234375,2244.0,2245.199951171875,11619
2026-07-17 06:00:00+00:00,2246.0,2246.0,2246.0,2244.39990234375,2245.0,5490
2026-07-17 06:01:00+00:00,2247.10009765625,2247.10009765625,2247.800048828125,2245.800048828125,2245.89990234375,11543
2026-07-17 06:02:00+00:00,2248.0,2248.0,2248.39990234375,2246.39990234375,2247.39990234375,10238
2026-07-17 06:03:00+00:00,2248.10009765625,2248.10009765625,2248.60009765625,2247.300048828125,2248.0,5952
2026-07-17 06:04:00+00:00,2247.39990234375,2247.39990234375,2248.0,2247.300048828125,2248.0,5379
2026-07-17 06:05:00+00:00,2251.5,2251.5,2251.5,2246.800048828125,2247.5,49159
2026-07-17 06:06:00+00:00,2252.300048828125,2252.300048828125,2255.60009765625,2251.199951171875,2252.0,197162
2026-07-17 06:07:00+00:00,2252.39990234375,2252.39990234375,2254.800048828125,2252.39990234375,2252.39990234375,11715
2026-07-17 06:08:00+00:00,2252.0,2252.0,2253.89990234375,2249.800048828125,2253.0,8521
2026-07-17 06:09:00+00:00,2252.5,2252.5,2252.5,2248.60009765625,2250.89990234375,21034
2026-07-17 06:10:00+00:00,2252.5,2252.5,2253.10009765625,2250.800048828125,2252.60009765625,9585
2026-07-17 06:11:00+00:00,2251.800048828125,2251.800048828125,2253.0,2251.199951171875,2252.800048828125,12230
2026-07-17 06:12:00+00:00,2250.89990234375,2250.89990234375,2252.800048828125,2250.699951171875,2252.699951171875,4582
2026-07-17 06:13:00+00:00,2251.0,2251.0,2251.699951171875,2250.199951171875,2251.699951171875,9141
2026-07-17 06:14:00+00:00,2251.0,2251.0,2252.800048828125,2250.800048828125,2251.10009765625,9621
2026-07-17 06:15:00+00:00,2251.60009765625,2251.60009765625,2252.0,2250.60009765625,2251.699951171875,6506
2026-07-17 06:16:00+00:00,2251.10009765625,2251.10009765625,2252.0,2250.300048828125,2251.5,6895
2026-07-17 06:17:00+00:00,2250.5,2250.5,2252.0,2250.300048828125,2251.10009765625,7397
2026-07-17 06:18:00+00:00,2251.0,2251.0,2251.800048828125,2250.199951171875,2250.5,15334
2026-07-17 06:19:00+00:00,2251.0,2251.0,2251.39990234375,2250.0,2251.199951171875,5691
2026-07-17 06:20:00+00:00,2252.0,2252.0,2252.699951171875,2250.10009765625,2250.10009765625,11030
2026-07-17 06:21:00+00:00,2252.10009765625,2252.10009765625,2252.5,2251.300048828125,2252.0,4585
2026-07-17 06:22:00+00:00,2252.5,2252.5,2253.0,2250.800048828125,2252.199951171875,8197
2026-07-17 06:23:00+00:00,2252.0,2252.0,2253.10009765625,2251.10009765625,2252.5,10602
2026-07-17 06:24:00+00:00,2253.199951171875,2253.199951171875,2254.0,2251.300048828125,2252.5,11114
2026-07-17 06:25:00+00:00,2254.300048828125,2254.300048828125,2254.89990234375,2252.0,2253.199951171875,12134
2026-07-17 06:26:00+00:00,2254.5,2254.5,2255.0,2253.60009765625,2254.5,8964
2026-07-17 06:27:00+00:00,2254.10009765625,2254.10009765625,2254.699951171875,2253.89990234375,2254.10009765625,8019
2026-07-17 06:28:00+00:00,2253.199951171875,2253.199951171875,2254.5,2252.89990234375,2254.39990234375,7255
2026-07-17 06:29:00+00:00,2254.39990234375,2254.39990234375,2254.39990234375,2252.5,2252.89990234375,11605
2026-07-17 06:30:00+00:00,2253.0,2253.0,2255.89990234375,2253.0,2254.699951171875,19568
2026-07-17 06:31:00+00:00,2253.10009765625,2253.10009765625,2253.5,2252.0,2253.10009765625,10672
2026-07-17 06:32:00+00:00,2254.0,2254.0,2254.0,2252.60009765625,2253.300048828125,10767
2026-07-17 06:33:00+00:00,2254.5,2254.5,2255.89990234375,2253.5,2254.199951171875,10548
2026-07-17 06:34:00+00:00,2254.10009765625,2254.10009765625,2255.0,2253.5,2254.5,5868
2026-07-17 06:35:00+00:00,2256.60009765625,2256.60009765625,2257.0,2252.89990234375,2254.699951171875,24864
2026-07-17 06:36:00+00:00,2256.800048828125,2256.800048828125,2257.60009765625,2256.199951171875,2256.60009765625,6293
2026-07-17 06:37:00+00:00,2256.10009765625,2256.10009765625,2257.39990234375,2256.10009765625,2256.800048828125,7832
2026-07-17 06:38:00+00:00,2257.0,2257.0,2257.300048828125,2256.39990234375,2256.60009765625,12451
2026-07-17 06:39:00+00:00,2256.89990234375,2256.89990234375,2257.0,2256.10009765625,2257.0,8629
2026-07-17 06:40:00+00:00,2256.39990234375,2256.39990234375,2257.39990234375,2255.89990234375,2257.0,13342
2026-07-17 06:41:00+00:00,2256.800048828125,2256.800048828125,2257.0,2255.60009765625,2256.39990234375,6544
2026-07-17 06:42:00+00:00,2256.699951171875,2256.699951171875,2257.0,2255.10009765625,2256.60009765625,7742
2026-07-17 06:43:00+00:00,2256.39990234375,2256.39990234375,2256.89990234375,2255.5,2256.800048828125,8274
2026-07-17 06:44:00+00:00,2255.300048828125,2255.300048828125,2256.89990234375,2255.300048828125,2256.5,7601
2026-07-17 06:45:00+00:00,2256.5,2256.5,2256.5,2255.199951171875,2255.199951171875,7219
2026-07-17 06:46:00+00:00,2255.89990234375,2255.89990234375,2256.39990234375,2255.0,2256.10009765625,13593
2026-07-17 06:47:00+00:00,2257.0,2257.0,2257.0,2255.89990234375,2256.800048828125,8985
2026-07-17 06:48:00+00:00,2257.60009765625,2257.60009765625,2258.0,2256.699951171875,2257.0,11681
2026-07-17 06:49:00+00:00,2258.5,2258.5,2258.60009765625,2257.60009765625,2257.800048828125,9111
2026-07-17 06:50:00+00:00,2258.800048828125,2258.800048828125,2259.0,2257.800048828125,2258.39990234375,13239
2026-07-17 06:51:00+00:00,2262.10009765625,2262.10009765625,2263.0,2258.60009765625,2259.0,50584
2026-07-17 06:52:00+00:00,2262.300048828125,2262.300048828125,2263.39990234375,2262.0,2263.0,16582
2026-07-17 06:53:00+00:00,2263.0,2263.0,2263.300048828125,2261.699951171875,2263.0,13633
2026-07-17 06:54:00+00:00,2263.60009765625,2263.60009765625,2263.60009765625,2262.0,2262.199951171875,12100
2026-07-17 06:55:00+00:00,2262.89990234375,2262.89990234375,2264.0,2262.199951171875,2263.5,24843
2026-07-17 06:56:00+00:00,2261.0,2261.0,2263.5,2261.0,2262.89990234375,24833
2026-07-17 06:57:00+00:00,2262.89990234375,2262.89990234375,2262.89990234375,2261.10009765625,2262.0,9085
2026-07-17 06:58:00+00:00,2261.0,2261.0,2262.89990234375,2260.60009765625,2262.199951171875,22402
2026-07-17 06:59:00+00:00,2261.0,2261.0,2262.0,2260.300048828125,2261.0,9230
2026-07-17 07:00:00+00:00,2260.0,2260.0,2261.10009765625,2258.800048828125,2261.0,29865
2026-07-17 07:01:00+00:00,2261.0,2261.0,2261.0,2259.0,2259.89990234375,21789
2026-07-17 07:02:00+00:00,2260.699951171875,2260.699951171875,2261.300048828125,2259.10009765625,2260.5,12544
2026-07-17 07:03:00+00:00,2260.89990234375,2260.89990234375,2260.89990234375,2259.39990234375,2259.39990234375,7365
2026-07-17 07:04:00+00:00,2260.89990234375,2260.89990234375,2261.60009765625,2260.39990234375,2260.89990234375,7311
2026-07-17 07:05:00+00:00,2260.800048828125,2260.800048828125,2261.5,2260.39990234375,2260.89990234375,5046
2026-07-17 07:06:00+00:00,2262.0,2262.0,2262.300048828125,2260.800048828125,2261.39990234375,8382
2026-07-17 07:07:00+00:00,2262.89990234375,2262.89990234375,2262.89990234375,2261.39990234375,2262.0,8294
2026-07-17 07:08:00+00:00,2260.39990234375,2260.39990234375,2262.699951171875,2260.39990234375,2262.699951171875,6054
2026-07-17 07:09:00+00:00,2261.39990234375,2261.39990234375,2261.5,2260.39990234375,2260.5,4737
2026-07-17 07:10:00+00:00,2261.0,2261.0,2261.10009765625,2259.800048828125,2260.60009765625,6961
2026-07-17 07:11:00+00:00,2261.300048828125,2261.300048828125,2262.0,2259.39990234375,2260.39990234375,14089
2026-07-17 07:12:00+00:00,2263.39990234375,2263.39990234375,2265.89990234375,2261.800048828125,2262.39990234375,47983
2026-07-17 07:13:00+00:00,2265.10009765625,2265.10009765625,2265.699951171875,2263.199951171875,2263.39990234375,11049
2026-07-17 07:14:00+00:00,2265.699951171875,2265.699951171875,2266.0,2265.0,2265.10009765625,11569
2026-07-17 07:15:00+00:00,2266.0,2266.0,2266.800048828125,2265.10009765625,2266.0,15770
2026-07-17 07:16:00+00:00,2266.39990234375,2266.39990234375,2266.800048828125,2266.0,2266.0,13707
2026-07-17 07:17:00+00:00,2265.10009765625,2265.10009765625,2266.800048828125,2264.5,2266.5,19759
2026-07-17 07:18:00+00:00,2264.0,2264.0,2265.199951171875,2263.0,2265.199951171875,37585
2026-07-17 07:19:00+00:00,2262.199951171875,2262.199951171875,2264.39990234375,2262.0,2264.39990234375,11243
2026-07-17 07:20:00+00:00,2263.5,2263.5,2263.5,2261.199951171875,2263.0,13480
2026-07-17 07:21:00+00:00,2262.0,2262.0,2263.699951171875,2261.5,2263.0,9108
2026-07-17 07:22:00+00:00,2262.39990234375,2262.39990234375,2263.0,2261.5,2261.800048828125,7269
2026-07-17 07:23:00+00:00,2262.0,2262.0,2262.5,2261.5,2262.199951171875,6546
2026-07-17 07:24:00+00:00,2262.0,2262.0,2262.89990234375,2261.800048828125,2261.800048828125,4667
2026-07-17 07:25:00+00:00,2264.10009765625,2264.10009765625,2264.89990234375,2261.60009765625,2262.60009765625,7824
2026-07-17 07:26:00+00:00,2265.10009765625,2265.10009765625,2265.199951171875,2264.0,2264.10009765625,24520
2026-07-17 07:27:00+00:00,2266.0,2266.0,2266.5,2265.10009765625,2265.10009765625,25361
2026-07-17 07:28:00+00:00,2266.10009765625,2266.10009765625,2266.5,2264.800048828125,2266.0,13111
2026-07-17 07:29:00+00:00,2266.0,2266.0,2266.5,2265.89990234375,2266.10009765625,8451
2026-07-17 07:30:00+00:00,2266.10009765625,2266.10009765625,2266.5,2266.0,2266.5,4033
2026-07-17 07:31:00+00:00,2266.0,2266.0,2266.39990234375,2265.5,2266.10009765625,5048
2026-07-17 07:32:00+00:00,2266.0,2266.0,2266.199951171875,2265.10009765625,2265.5,10226
2026-07-17 07:33:00+00:00,2265.89990234375,2265.89990234375,2266.199951171875,2265.300048828125,2265.300048828125,5777
2026-07-17 07:34:00+00:00,2266.0,2266.0,2266.199951171875,2266.0,2266.199951171875,10126
2026-07-17 07:35:00+00:00,2266.0,2266.0,2266.199951171875,2266.0,2266.0,6110
2026-07-17 07:36:00+00:00,2268.0,2268.0,2268.5,2265.10009765625,2266.0,47844
2026-07-17 07:37:00+00:00,2266.300048828125,2266.300048828125,2268.5,2266.10009765625,2268.0,18392
2026-07-17 07:38:00+00:00,2265.89990234375,2265.89990234375,2267.10009765625,2264.89990234375,2266.39990234375,7861
2026-07-17 07:39:00+00:00,2265.89990234375,2265.89990234375,2265.89990234375,2264.60009765625,2265.699951171875,3997
2026-07-17 07:40:00+00:00,2265.39990234375,2265.39990234375,2266.0,2265.199951171875,2265.89990234375,6613
2026-07-17 07:41:00+00:00,2264.699951171875,2264.699951171875,2266.0,2264.699951171875,2265.5,5355
2026-07-17 07:42:00+00:00,2267.699951171875,2267.699951171875,2268.0,2265.5,2265.5,14681
2026-07-17 07:43:00+00:00,2268.199951171875,2268.199951171875,2269.10009765625,2266.89990234375,2268.0,29393
2026-07-17 07:44:00+00:00,2269.0,2269.0,2269.5,2268.0,2268.800048828125,17122
2026-07-17 07:45:00+00:00,2268.300048828125,2268.300048828125,2268.699951171875,2267.5,2268.699951171875,23829
2026-07-17 07:46:00+00:00,2268.800048828125,2268.800048828125,2268.800048828125,2267.60009765625,2268.39990234375,9018
2026-07-17 07:47:00+00:00,2268.89990234375,2268.89990234375,2268.89990234375,2267.699951171875,2268.89990234375,14085
2026-07-17 07:48:00+00:00,2269.0,2269.0,2269.0,2268.0,2268.800048828125,10891
2026-07-17 07:49:00+00:00,2269.699951171875,2269.699951171875,2269.89990234375,2268.60009765625,2268.89990234375,33762
2026-07-17 07:50:00+00:00,2271.0,2271.0,2271.0,2269.10009765625,2269.5,47907
2026-07-17 07:51:00+00:00,2270.300048828125,2270.300048828125,2271.0,2270.0,2270.300048828125,16787
2026-07-17 07:52:00+00:00,2270.0,2270.0,2270.89990234375,2270.0,2270.800048828125,9772
2026-07-17 07:53:00+00:00,2271.800048828125,2271.800048828125,2273.0,2270.0,2270.199951171875,39134
2026-07-17 07:54:00+00:00,2272.39990234375,2272.39990234375,2272.89990234375,2271.300048828125,2272.0,10703
2026-07-17 07:55:00+00:00,2272.199951171875,2272.199951171875,2272.60009765625,2271.0,2272.300048828125,12417
2026-07-17 07:56:00+00:00,2271.300048828125,2271.300048828125,2272.5,2270.800048828125,2272.0,11688
2026-07-17 07:57:00+00:00,2270.699951171875,2270.699951171875,2272.0,2270.5,2271.199951171875,10273
